code_module,code_presentation,id_student,final_result,total_clicks,active_days,unique_resources,num_forum,num_quiz,avg_score,num_assess_attempted,total_weight,module_presentation_length,num_of_prev_attempts,studied_credits,highest_education,age_band,imd_band,disability,gender,region
BBB,2014B,476037,Fail,504.0,20.0,66.0,0.0,25.0,63.285714285714285,7.0,62.0,234,2,180,Lower Than A Level,35-55,90-100%,N,F,South Region
BBB,2014B,477779,Fail,317.0,40.0,76.0,0.0,30.0,68.33333333333333,9.0,98.0,234,0,120,A Level or Equivalent,0-35,10-20,N,F,London Region
BBB,2014B,478242,Pass,229.0,32.0,26.0,0.0,29.0,85.44444444444444,9.0,81.0,234,0,60,Lower Than A Level,0-35,70-80%,N,F,Yorkshire Region
BBB,2014B,478317,Fail,644.0,49.0,33.0,0.0,1.0,70.1,10.0,82.0,234,2,90,Lower Than A Level,0-35,0-10%,N,F,Scotland
BBB,2014B,479738,Pass,453.0,43.0,30.0,0.0,35.0,65.9090909090909,11.0,100.0,234,0,130,Lower Than A Level,35-55,40-50%,N,F,West Midlands Region
BBB,2014B,480372,Pass,131.0,22.0,17.0,0.0,27.0,69.55555555555556,9.0,81.0,234,1,120,Lower Than A Level,0-35,10-20,N,F,North Western Region
BBB,2014B,480924,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,1,90,Lower Than A Level,0-35,30-40%,N,F,East Anglian Region
BBB,2014B,481150,Pass,436.0,46.0,37.0,0.0,25.0,88.0,9.0,81.0,234,0,120,A Level or Equivalent,0-35,10-20,N,F,Ireland
BBB,2014B,481947,Fail,71.0,7.0,12.0,0.0,1.0,70.0,1.0,5.0,234,0,180,Lower Than A Level,0-35,50-60%,N,F,West Midlands Region
BBB,2014B,483031,Distinction,510.0,61.0,77.0,0.0,31.0,88.54545454545455,11.0,100.0,234,0,120,A Level or Equivalent,0-35,20-30%,N,F,North Western Region
BBB,2014B,483411,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,2,120,Lower Than A Level,0-35,10-20,N,F,East Midlands Region
BBB,2014B,483468,Pass,611.0,69.0,33.0,0.0,32.0,82.54545454545455,11.0,100.0,234,0,60,HE Qualification,0-35,90-100%,N,F,Wales
BBB,2014B,483485,Pass,369.0,38.0,52.0,0.0,33.0,81.63636363636364,11.0,100.0,234,0,60,Lower Than A Level,0-35,70-80%,Y,F,Wales
BBB,2014B,483921,Fail,456.0,26.0,27.0,0.0,16.0,80.0,4.0,25.0,234,0,60,Lower Than A Level,35-55,60-70%,N,F,East Anglian Region
BBB,2014B,484351,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,0,120,Lower Than A Level,0-35,0-10%,N,F,West Midlands Region
BBB,2014B,484446,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,1,180,A Level or Equivalent,0-35,20-30%,N,F,South West Region
BBB,2014B,484821,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,0,60,A Level or Equivalent,35-55,40-50%,N,F,South East Region
BBB,2014B,484983,Withdrawn,3233.0,74.0,33.0,0.0,40.0,86.85714285714286,7.0,45.0,234,1,120,Lower Than A Level,0-35,40-50%,N,F,South West Region
BBB,2014B,485180,Pass,665.0,76.0,43.0,0.0,38.0,79.45454545454545,11.0,100.0,234,0,195,Lower Than A Level,0-35,40-50%,N,F,South West Region
BBB,2014B,485262,Pass,6763.0,179.0,39.0,0.0,50.0,89.54545454545455,11.0,100.0,234,0,60,Lower Than A Level,35-55,30-40%,N,F,North Region
BBB,2014B,485675,Fail,271.0,15.0,35.0,0.0,30.0,67.8,10.0,95.0,234,0,60,A Level or Equivalent,0-35,10-20,N,F,North Western Region
BBB,2014B,485980,Pass,994.0,102.0,108.0,0.0,37.0,71.36363636363636,11.0,100.0,234,0,270,Lower Than A Level,35-55,0-10%,N,M,East Midlands Region
BBB,2014B,486994,Distinction,2451.0,163.0,42.0,0.0,68.0,95.2,10.0,82.0,234,0,120,A Level or Equivalent,0-35,80-90%,N,F,East Anglian Region
BBB,2014B,487002,Distinction,1424.0,84.0,96.0,0.0,43.0,91.9,10.0,82.0,234,0,180,A Level or Equivalent,0-35,20-30%,N,F,South East Region
BBB,2014B,487226,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,1,120,A Level or Equivalent,0-35,80-90%,N,F,West Midlands Region
BBB,2014B,487386,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,0,60,Lower Than A Level,35-55,0-10%,N,F,Scotland
BBB,2014B,487543,Pass,506.0,64.0,64.0,0.0,55.0,77.2,10.0,100.0,234,0,180,A Level or Equivalent,0-35,30-40%,N,M,East Anglian Region
BBB,2014B,487573,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,2,120,A Level or Equivalent,0-35,10-20,N,F,North Western Region
BBB,2014B,489198,Fail,141.0,9.0,12.0,0.0,6.0,87.0,2.0,6.0,234,0,120,Lower Than A Level,35-55,70-80%,N,F,South Region
BBB,2014B,490391,Pass,356.0,37.0,32.0,0.0,26.0,82.22222222222223,9.0,81.0,234,0,60,Lower Than A Level,0-35,80-90%,N,F,Scotland
BBB,2014B,491114,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,1,120,A Level or Equivalent,0-35,60-70%,N,F,South Region
BBB,2014B,492468,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,0,180,A Level or Equivalent,0-35,40-50%,Y,F,West Midlands Region
BBB,2014B,492895,Withdrawn,1759.0,57.0,47.0,0.0,21.0,94.0,4.0,25.0,234,0,60,A Level or Equivalent,35-55,60-70%,N,F,North Western Region
BBB,2014B,492928,Fail,100.0,9.0,14.0,0.0,31.0,71.7,10.0,82.0,234,0,60,A Level or Equivalent,0-35,0-10%,N,F,Scotland
BBB,2014B,493559,Pass,225.0,22.0,41.0,0.0,31.0,73.4,10.0,82.0,234,0,60,A Level or Equivalent,0-35,20-30%,N,F,Scotland
BBB,2014B,494896,Pass,340.0,37.0,69.0,0.0,26.0,85.55555555555556,9.0,81.0,234,1,120,Lower Than A Level,0-35,90-100%,N,F,East Anglian Region
BBB,2014B,494948,Withdrawn,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,234,1,120,A Level or Equivalent,0-35,60-70%,N,F,Yorkshire Region
BBB,2014B,495324,Withdrawn,88.0,10.0,17.0,0.0,1.0,59.0,1.0,5.0,234,2,60,A Level or Equivalent,35-55,10-20,N,F,East Anglian Region
BBB,2014B,495876,Fail,16.0,1.0,2.0,0.0,6.0,80.0,1.0,1.0,234,0,60,Lower Than A Level,0-35,90-100%,N,F,South East Region
BBB,2014B,495958,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,0,60,A Level or Equivalent,0-35,20-30%,N,F,South West Region
BBB,2014B,496547,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,1,120,A Level or Equivalent,0-35,50-60%,N,F,Scotland
BBB,2014B,497872,Withdrawn,36.0,4.0,14.0,0.0,0.0,62.0,1.0,5.0,234,0,60,A Level or Equivalent,35-55,40-50%,N,F,Yorkshire Region
BBB,2014B,499952,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,0,60,A Level or Equivalent,0-35,70-80%,N,F,Scotland
BBB,2014B,500279,Fail,117.0,7.0,22.0,0.0,2.0,57.0,1.0,5.0,234,1,120,A Level or Equivalent,35-55,60-70%,N,F,East Anglian Region
BBB,2014B,500395,Withdrawn,21.0,1.0,2.0,0.0,6.0,73.66666666666667,3.0,24.0,234,0,60,Lower Than A Level,35-55,10-20,N,F,East Midlands Region
BBB,2014B,501095,Pass,783.0,89.0,44.0,0.0,39.0,92.0909090909091,11.0,100.0,234,0,60,Lower Than A Level,35-55,70-80%,N,F,South West Region
BBB,2014B,504352,Fail,745.0,49.0,62.0,0.0,34.0,53.54545454545455,11.0,100.0,234,0,90,Lower Than A Level,0-35,30-40%,N,F,London Region
BBB,2014B,504393,Withdrawn,57.0,3.0,11.0,0.0,2.0,0.0,0.0,0.0,234,0,60,A Level or Equivalent,0-35,90-100%,N,F,West Midlands Region
BBB,2014B,504967,Fail,94.0,7.0,16.0,0.0,7.0,69.0,4.0,42.0,234,0,60,Lower Than A Level,0-35,80-90%,N,F,East Midlands Region
BBB,2014B,505151,Withdrawn,182.0,30.0,15.0,0.0,33.0,44.0,5.0,5.0,234,0,120,A Level or Equivalent,35-55,0-10%,N,F,Scotland
BBB,2014B,505248,Withdrawn,10.0,1.0,3.0,0.0,0.0,81.0,1.0,5.0,234,0,60,A Level or Equivalent,0-35,50-60%,N,F,South Region
BBB,2014B,505899,Pass,860.0,59.0,57.0,0.0,33.0,81.44444444444444,9.0,64.0,234,0,60,A Level or Equivalent,0-35,40-50%,Y,F,Wales
BBB,2014B,506622,Distinction,1620.0,87.0,47.0,0.0,37.0,91.8181818181818,11.0,100.0,234,0,120,A Level or Equivalent,0-35,30-40%,N,F,Yorkshire Region
BBB,2014B,506650,Pass,12.0,5.0,2.0,0.0,0.0,78.9090909090909,11.0,100.0,234,1,120,A Level or Equivalent,35-55,80-90%,N,F,South West Region
BBB,2014B,507009,Withdrawn,115.0,5.0,19.0,0.0,1.0,0.0,0.0,0.0,234,0,120,Lower Than A Level,35-55,20-30%,N,F,London Region
BBB,2014B,507817,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,2,60,Lower Than A Level,0-35,10-20,N,M,East Midlands Region
BBB,2014B,507983,Fail,185.0,12.0,21.0,0.0,23.0,74.0,6.0,44.0,234,0,60,A Level or Equivalent,0-35,10-20,N,F,Yorkshire Region
BBB,2014B,508100,Fail,765.0,90.0,84.0,0.0,44.0,70.45454545454545,11.0,100.0,234,0,120,Lower Than A Level,0-35,70-80%,N,M,South Region
BBB,2014B,508400,Fail,984.0,37.0,67.0,0.0,38.0,62.0,9.0,81.0,234,0,150,HE Qualification,0-35,0-10%,N,F,North Region
BBB,2014B,508470,Pass,431.0,41.0,67.0,0.0,32.0,78.27272727272727,11.0,100.0,234,0,60,Lower Than A Level,0-35,10-20,Y,M,North Western Region
BBB,2014B,508940,Pass,353.0,23.0,50.0,0.0,33.0,73.18181818181819,11.0,100.0,234,2,120,Lower Than A Level,0-35,10-20,N,F,London Region
BBB,2014B,509696,Pass,356.0,62.0,32.0,0.0,25.0,64.1,10.0,99.0,234,1,60,A Level or Equivalent,0-35,90-100%,N,F,East Anglian Region
BBB,2014B,510141,Fail,5.0,1.0,2.0,0.0,0.0,65.66666666666667,3.0,24.0,234,2,120,Lower Than A Level,0-35,60-70%,Y,F,East Anglian Region
BBB,2014B,511238,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,0,120,HE Qualification,35-55,50-60%,N,M,East Anglian Region
BBB,2014B,511469,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,0,60,Lower Than A Level,0-35,80-90%,N,F,East Midlands Region
BBB,2014B,511506,Fail,1076.0,93.0,40.0,0.0,47.0,55.16666666666666,6.0,23.0,234,0,60,A Level or Equivalent,0-35,40-50%,Y,F,South East Region
BBB,2014B,511901,Pass,190.0,24.0,25.0,0.0,2.0,73.8,5.0,77.0,234,0,120,A Level or Equivalent,0-35,20-30%,N,F,Yorkshire Region
BBB,2014B,512118,Withdrawn,129.0,11.0,17.0,0.0,12.0,88.0,4.0,25.0,234,0,60,Lower Than A Level,0-35,40-50%,N,F,South East Region
BBB,2014B,513077,Fail,1215.0,98.0,97.0,0.0,53.0,55.18181818181818,11.0,100.0,234,0,120,Lower Than A Level,35-55,20-30%,Y,F,Wales
BBB,2014B,514031,Pass,1157.0,61.0,52.0,0.0,35.0,88.77777777777777,9.0,64.0,234,1,180,Lower Than A Level,0-35,0-10%,Y,M,Ireland
BBB,2014B,515648,Withdrawn,68.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,234,1,60,Lower Than A Level,0-35,50-60%,Y,F,South East Region
BBB,2014B,516601,Fail,183.0,24.0,17.0,0.0,24.0,80.5,10.0,99.0,234,0,60,Lower Than A Level,0-35,70-80%,N,F,South East Region
BBB,2014B,517075,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,1,120,A Level or Equivalent,0-35,40-50%,N,F,South West Region
BBB,2014B,517679,Distinction,578.0,51.0,56.0,0.0,33.0,88.45454545454545,11.0,100.0,234,0,120,A Level or Equivalent,35-55,40-50%,N,F,Yorkshire Region
BBB,2014B,518711,Fail,19.0,2.0,3.0,0.0,0.0,35.0,1.0,5.0,234,2,60,A Level or Equivalent,0-35,10-20,N,F,North Western Region
BBB,2014B,519078,Pass,401.0,54.0,41.0,0.0,27.0,74.2,10.0,99.0,234,0,60,Lower Than A Level,0-35,70-80%,N,M,East Anglian Region
BBB,2014B,519084,Fail,22.0,3.0,3.0,0.0,0.0,83.0,1.0,5.0,234,1,60,Lower Than A Level,0-35,50-60%,N,F,Wales
BBB,2014B,519859,Pass,1085.0,151.0,91.0,0.0,34.0,90.63636363636364,11.0,100.0,234,0,60,A Level or Equivalent,0-35,70-80%,N,F,South East Region
BBB,2014B,521671,Fail,7.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,234,0,60,A Level or Equivalent,0-35,70-80%,N,F,South Region
BBB,2014B,521957,Withdrawn,94.0,11.0,11.0,0.0,6.0,62.142857142857146,7.0,45.0,234,3,120,Lower Than A Level,0-35,70-80%,N,F,Ireland
BBB,2014B,522087,Distinction,389.0,34.0,44.0,0.0,33.0,88.81818181818181,11.0,100.0,234,0,60,A Level or Equivalent,0-35,20-30%,N,F,West Midlands Region
BBB,2014B,523021,Withdrawn,383.0,35.0,20.0,0.0,18.0,80.5,4.0,25.0,234,1,180,Lower Than A Level,35-55,0-10%,N,F,West Midlands Region
BBB,2014B,523247,Distinction,909.0,66.0,50.0,0.0,36.0,88.81818181818181,11.0,100.0,234,0,120,Lower Than A Level,0-35,30-40%,N,F,East Anglian Region
BBB,2014B,524290,Pass,811.0,117.0,45.0,0.0,34.0,72.45454545454545,11.0,100.0,234,1,180,Lower Than A Level,0-35,80-90%,N,F,South Region
BBB,2014B,525027,Withdrawn,129.0,12.0,28.0,0.0,4.0,77.0,1.0,5.0,234,0,60,A Level or Equivalent,35-55,30-40%,N,F,South East Region
BBB,2014B,525942,Fail,103.0,15.0,16.0,0.0,0.0,85.81818181818181,11.0,100.0,234,1,120,Lower Than A Level,0-35,0-10%,Y,M,Scotland
BBB,2014B,526285,Pass,290.0,30.0,29.0,0.0,30.0,78.7,10.0,82.0,234,0,60,A Level or Equivalent,0-35,30-40%,N,F,Scotland
BBB,2014B,526948,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,0,240,Lower Than A Level,35-55,20-30%,N,F,London Region
BBB,2014B,529438,Fail,188.0,20.0,29.0,0.0,37.0,72.81818181818181,11.0,100.0,234,0,60,A Level or Equivalent,0-35,50-60%,N,M,Wales
BBB,2014B,529439,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,1,120,Lower Than A Level,0-35,10-20,N,F,East Anglian Region
BBB,2014B,529705,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,1,120,Lower Than A Level,0-35,0-10%,N,F,West Midlands Region
BBB,2014B,531290,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,0,60,Lower Than A Level,0-35,30-40%,N,F,East Anglian Region
BBB,2014B,531755,Pass,242.0,21.0,36.0,0.0,32.0,73.63636363636364,11.0,100.0,234,1,120,HE Qualification,0-35,80-90%,N,F,Scotland
BBB,2014B,532274,Fail,325.0,28.0,47.0,0.0,29.0,64.88888888888889,9.0,81.0,234,0,150,A Level or Equivalent,35-55,20-30%,N,F,West Midlands Region
BBB,2014B,532468,Withdrawn,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,234,0,180,Lower Than A Level,0-35,20-30%,N,F,North Region
BBB,2014B,532617,Distinction,257.0,34.0,28.0,0.0,32.0,86.0,11.0,100.0,234,0,60,A Level or Equivalent,0-35,10-20,N,F,East Midlands Region
BBB,2014B,533077,Fail,1035.0,69.0,23.0,0.0,37.0,89.25,8.0,63.0,234,0,90,Lower Than A Level,0-35,20-30%,N,F,North Region
BBB,2014B,533210,Distinction,908.0,56.0,36.0,0.0,46.0,86.0,11.0,100.0,234,0,120,A Level or Equivalent,35-55,50-60%,N,F,South East Region
BBB,2014B,533527,Fail,246.0,23.0,20.0,0.0,35.0,81.9090909090909,11.0,100.0,234,0,90,Lower Than A Level,0-35,0-10%,N,F,East Anglian Region
BBB,2014B,534143,Fail,81.0,10.0,15.0,0.0,20.0,80.28571428571429,7.0,62.0,234,0,60,Lower Than A Level,0-35,70-80%,N,F,West Midlands Region
BBB,2014B,534163,Fail,242.0,41.0,20.0,0.0,44.0,84.4,10.0,82.0,234,0,120,Lower Than A Level,35-55,70-80%,N,F,South West Region
BBB,2014B,534428,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,0,120,Lower Than A Level,0-35,20-30%,N,F,North Region
BBB,2014B,534830,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,1,60,Lower Than A Level,35-55,10-20,N,F,West Midlands Region
BBB,2014B,535077,Pass,1562.0,70.0,74.0,0.0,28.0,85.11111111111111,9.0,81.0,234,0,60,HE Qualification,0-35,20-30%,N,F,Yorkshire Region
BBB,2014B,535462,Fail,38.0,5.0,6.0,0.0,6.0,76.0,3.0,24.0,234,0,60,A Level or Equivalent,0-35,40-50%,N,F,South West Region
BBB,2014B,535506,Pass,598.0,76.0,41.0,0.0,33.0,96.0,9.0,64.0,234,1,120,A Level or Equivalent,0-35,40-50%,N,M,Wales
BBB,2014B,535548,Pass,373.0,35.0,33.0,0.0,39.0,75.2,10.0,82.0,234,1,180,Lower Than A Level,0-35,20-30%,N,F,East Midlands Region
BBB,2014B,536286,Distinction,1103.0,89.0,52.0,0.0,33.0,85.18181818181819,11.0,100.0,234,0,60,Lower Than A Level,35-55,0-10%,N,F,South West Region
BBB,2014B,536629,Pass,313.0,22.0,24.0,0.0,36.0,86.45454545454545,11.0,100.0,234,0,180,A Level or Equivalent,0-35,70-80%,N,F,South Region
BBB,2014B,536805,Pass,264.0,39.0,29.0,0.0,26.0,84.11111111111111,9.0,81.0,234,0,60,A Level or Equivalent,0-35,40-50%,N,F,West Midlands Region
BBB,2014B,537077,Pass,179.0,14.0,30.0,0.0,31.0,86.45454545454545,11.0,100.0,234,0,60,A Level or Equivalent,0-35,80-90%,N,F,West Midlands Region
BBB,2014B,537171,Pass,551.0,58.0,34.0,0.0,41.0,88.0909090909091,11.0,100.0,234,0,90,No Formal quals,0-35,0,N,F,North Region
BBB,2014B,537373,Pass,1453.0,104.0,39.0,0.0,37.0,72.9090909090909,11.0,100.0,234,0,60,Lower Than A Level,35-55,0-10%,N,F,Yorkshire Region
BBB,2014B,537605,Fail,37.0,4.0,9.0,0.0,0.0,63.0,1.0,5.0,234,1,180,A Level or Equivalent,0-35,0-10%,N,M,East Midlands Region
BBB,2014B,537698,Pass,899.0,72.0,134.0,0.0,37.0,75.0909090909091,11.0,100.0,234,0,60,Lower Than A Level,0-35,40-50%,Y,F,East Anglian Region
BBB,2014B,538196,Withdrawn,34.0,4.0,2.0,0.0,0.0,92.0,2.0,6.0,234,1,60,A Level or Equivalent,35-55,40-50%,N,M,West Midlands Region
BBB,2014B,539675,Fail,116.0,24.0,18.0,0.0,22.0,82.5,6.0,44.0,234,1,120,Lower Than A Level,0-35,30-40%,N,F,South East Region
BBB,2014B,539894,Pass,282.0,41.0,35.0,0.0,56.0,80.3,10.0,82.0,234,0,120,HE Qualification,0-35,80-90%,N,F,Yorkshire Region
BBB,2014B,540558,Pass,2436.0,90.0,65.0,0.0,36.0,93.63636363636364,11.0,100.0,234,0,120,Lower Than A Level,35-55,20-30%,N,F,East Midlands Region
BBB,2014B,541769,Pass,1109.0,51.0,34.0,0.0,26.0,74.77777777777777,9.0,81.0,234,0,60,Lower Than A Level,35-55,30-40%,N,F,East Anglian Region
BBB,2014B,542456,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,0,60,A Level or Equivalent,0-35,40-50%,N,F,London Region
BBB,2014B,542466,Pass,556.0,30.0,35.0,0.0,34.0,68.27272727272727,11.0,100.0,234,2,120,A Level or Equivalent,0-35,20-30%,N,F,Scotland
BBB,2014B,542547,Pass,188.0,23.0,14.0,0.0,27.0,85.22222222222223,9.0,81.0,234,1,180,A Level or Equivalent,0-35,10-20,N,F,Wales
BBB,2014B,542562,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,2,240,A Level or Equivalent,0-35,60-70%,Y,F,South East Region
BBB,2014B,543963,Withdrawn,15.0,3.0,6.0,0.0,2.0,72.0,1.0,5.0,234,0,180,Lower Than A Level,0-35,50-60%,Y,M,South East Region
BBB,2014B,544050,Fail,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,234,2,120,A Level or Equivalent,0-35,20-30%,N,F,Wales
BBB,2014B,544430,Fail,66.0,3.0,25.0,0.0,1.0,0.0,0.0,0.0,234,1,60,A Level or Equivalent,35-55,0-10%,N,M,South East Region
BBB,2014B,545146,Pass,231.0,34.0,27.0,0.0,37.0,70.0909090909091,11.0,100.0,234,0,60,A Level or Equivalent,0-35,80-90%,N,F,East Anglian Region
BBB,2014B,545160,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,2,180,Lower Than A Level,0-35,50-60%,N,F,Scotland
BBB,2014B,545196,Pass,1577.0,85.0,61.0,0.0,37.0,84.7,10.0,82.0,234,0,60,Lower Than A Level,35-55,0-10%,N,F,South West Region
BBB,2014B,545223,Fail,39.0,5.0,17.0,0.0,0.0,71.2,10.0,82.0,234,1,60,Lower Than A Level,0-35,0-10%,N,F,East Midlands Region
BBB,2014B,545254,Pass,306.0,30.0,31.0,0.0,31.0,73.81818181818181,11.0,100.0,234,0,60,Lower Than A Level,0-35,90-100%,N,M,Ireland
BBB,2014B,546202,Pass,488.0,41.0,24.0,0.0,32.0,80.0,11.0,100.0,234,1,60,Lower Than A Level,0-35,70-80%,N,F,South Region
BBB,2014B,546302,Fail,12.0,4.0,4.0,0.0,0.0,63.0,1.0,5.0,234,0,120,A Level or Equivalent,0-35,20-30%,N,F,East Midlands Region
BBB,2014B,547018,Fail,464.0,25.0,26.0,0.0,19.0,70.8,5.0,43.0,234,0,60,A Level or Equivalent,35-55,40-50%,N,F,East Anglian Region
BBB,2014B,547268,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,0,60,Lower Than A Level,0-35,80-90%,Y,F,East Anglian Region
BBB,2014B,547487,Distinction,406.0,27.0,45.0,0.0,27.0,86.9,10.0,99.0,234,0,120,Lower Than A Level,0-35,80-90%,N,F,South Region
BBB,2014B,547556,Fail,268.0,32.0,39.0,0.0,19.0,76.125,8.0,80.0,234,0,120,Lower Than A Level,0-35,80-90%,N,F,South Region
BBB,2014B,548296,Fail,55.0,6.0,15.0,0.0,6.0,60.0,3.0,24.0,234,1,60,A Level or Equivalent,0-35,10-20,N,F,South Region
BBB,2014B,548445,Fail,279.0,25.0,38.0,0.0,30.0,71.54545454545455,11.0,100.0,234,0,60,Lower Than A Level,0-35,20-30%,N,F,East Midlands Region
BBB,2014B,548578,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,0,90,No Formal quals,0-35,30-40%,N,F,South West Region
BBB,2014B,548844,Fail,205.0,30.0,20.0,0.0,9.0,65.0,3.0,24.0,234,1,120,Lower Than A Level,35-55,70-80%,N,F,London Region
BBB,2014B,549078,Fail,86.0,23.0,11.0,0.0,13.0,40.25,8.0,97.0,234,1,90,A Level or Equivalent,0-35,10-20,N,F,London Region
BBB,2014B,549087,Fail,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,234,0,90,Lower Than A Level,0-35,20-30%,N,F,Yorkshire Region
BBB,2014B,549190,Pass,123.0,12.0,22.0,0.0,31.0,91.0909090909091,11.0,100.0,234,0,60,A Level or Equivalent,0-35,0-10%,N,F,West Midlands Region
BBB,2014B,549892,Withdrawn,242.0,18.0,30.0,0.0,13.0,76.0,4.0,25.0,234,0,60,Lower Than A Level,35-55,30-40%,N,F,East Midlands Region
BBB,2014B,550269,Pass,149.0,17.0,9.0,0.0,49.0,64.72727272727273,11.0,100.0,234,1,120,Lower Than A Level,0-35,10-20,N,F,Scotland
BBB,2014B,551053,Fail,66.0,9.0,8.0,0.0,13.0,75.33333333333333,9.0,64.0,234,1,120,Lower Than A Level,35-55,10-20,Y,F,Wales
BBB,2014B,551252,Distinction,1094.0,96.0,46.0,0.0,34.0,95.72727272727272,11.0,100.0,234,1,120,A Level or Equivalent,0-35,70-80%,N,F,South West Region
BBB,2014B,551515,Pass,1088.0,105.0,74.0,0.0,43.0,78.54545454545455,11.0,100.0,234,1,180,Lower Than A Level,0-35,10-20,N,F,Scotland
BBB,2014B,551718,Fail,868.0,27.0,80.0,0.0,33.0,58.5,8.0,63.0,234,0,60,A Level or Equivalent,0-35,60-70%,N,F,South East Region
BBB,2014B,551953,Fail,199.0,19.0,20.0,0.0,20.0,76.33333333333333,6.0,44.0,234,0,60,HE Qualification,35-55,60-70%,N,F,South West Region
BBB,2014B,552025,Fail,21.0,3.0,2.0,0.0,6.0,85.8,5.0,26.0,234,2,120,A Level or Equivalent,0-35,0-10%,N,M,North Western Region
BBB,2014B,552656,Withdrawn,1008.0,23.0,33.0,0.0,8.0,40.0,1.0,5.0,234,0,60,A Level or Equivalent,35-55,40-50%,N,F,Ireland
BBB,2014B,552896,Withdrawn,338.0,30.0,33.0,0.0,12.0,84.0,3.0,24.0,234,0,90,HE Qualification,0-35,30-40%,N,F,Scotland
BBB,2014B,552931,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,2,120,Lower Than A Level,0-35,10-20,Y,F,Ireland
BBB,2014B,553000,Withdrawn,35.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,234,0,60,Lower Than A Level,0-35,10-20,N,F,East Midlands Region
BBB,2014B,553437,Fail,59.0,3.0,11.0,0.0,0.0,91.0,1.0,5.0,234,0,60,A Level or Equivalent,0-35,50-60%,N,F,Wales
BBB,2014B,553733,Fail,159.0,15.0,19.0,0.0,20.0,70.6,5.0,26.0,234,0,60,A Level or Equivalent,0-35,0-10%,N,F,London Region
BBB,2014B,553807,Fail,28.0,8.0,7.0,0.0,1.0,65.71428571428571,7.0,62.0,234,1,180,Lower Than A Level,35-55,30-40%,Y,F,South East Region
BBB,2014B,553808,Pass,778.0,81.0,75.0,0.0,29.0,81.77777777777777,9.0,81.0,234,0,120,A Level or Equivalent,0-35,60-70%,N,M,South East Region
BBB,2014B,554004,Pass,948.0,88.0,84.0,0.0,38.0,74.9090909090909,11.0,100.0,234,1,120,HE Qualification,35-55,20-30%,N,M,East Midlands Region
BBB,2014B,554766,Withdrawn,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,234,1,60,Lower Than A Level,35-55,30-40%,N,F,Ireland
BBB,2014B,554969,Distinction,267.0,29.0,32.0,0.0,35.0,91.36363636363636,11.0,100.0,234,0,60,A Level or Equivalent,0-35,50-60%,N,F,North Western Region
BBB,2014B,555015,Distinction,1065.0,90.0,40.0,0.0,44.0,89.18181818181819,11.0,100.0,234,0,180,A Level or Equivalent,0-35,40-50%,Y,F,Scotland
